核卡狀況,聯徵紀錄,年齡,年收入,收支比,每月信用卡支出平均,扶養人數,居住時間,持有主卡,活躍帳戶,房地產_no,房地產_yes,創業人士_no,創業人士_yes
1,-0.3397165448614566,38,1.2564933585119489,-0.25009657153235776,0.07532746503908548,4,8,1,9,0,1,1,0
1,-0.3397165448614566,37,1.50393394365183,-0.40465279185394093,-0.1308003721536248,2,4,1,7,0,1,1,0
1,0.40189428185772985,44,2.493696284211354,-0.2064897004877923,0.46116102546271526,6,17,1,11,0,1,1,0
1,-0.3397165448614566,18,-0.3224132323806252,-0.2825511897390453,-0.3191260914295334,0,0,0,1,1,0,1,0
1,-0.3397165448614566,24,-0.6876826675871162,0.007876751581902647,-0.21213407569042056,0,19,0,1,0,1,1,0
1,-0.3397165448614566,47,-0.41602825375854696,0.3262926707984001,0.13135377249637575,0,22,1,8,0,1,1,0
0,1.8851159352961027,31,2.434781859178049,-0.7224199942847334,-0.6782559249526896,0,2,1,7,1,0,1,0
1,-0.3397165448614566,33,0.3727769830123739,1.9812752181887567,2.4560997494203045,2,3,1,4,0,1,1,0
1,-0.3397165448614566,31,1.8456376088449988,0.45019177439237296,1.5325552505797604,2,1,1,6,0,1,1,0
1,-0.3397165448614566,38,1.315407783545254,0.26214514119796894,0.9214346393616386,4,9,0,7,0,1,1,0
0,-0.3397165448614566,19,-0.7465970926204212,-0.7180794407160359,-0.6782559249526896,0,10,1,2,1,0,1,0
1,-0.3397165448614566,35,0.6673491081788989,-0.533700062907475,-0.43222045420713134,1,1,1,0,0,1,1,0
1,-0.3397165448614566,29,-0.5050479499838708,-0.24821667489803007,-0.3325895000047015,1,1,0,0,1,0,1,0
1,1.1435051085769163,46,3.926495101021332,-0.617189776078309,-0.3688086640911317,2,11,1,15,0,1,1,0
1,-0.3397165448614566,19,0.07820485784584887,-0.08890115848980952,-0.034930967441934864,1,2,1,3,1,0,1,0
1,-0.3397165448614566,22,0.07820485784584887,-0.24497425146464843,-0.19375993149191964,0,0,1,3,1,0,0,1
1,-0.3397165448614566,24,0.31386255797906887,0.2686833708413734,0.4431997669008766,2,2,1,0,1,0,1,0
1,-0.3397165448614566,18,-0.5109393924872011,1.5075410553390565,0.9376845859640608,0,0,0,1,1,0,1,0
1,-0.3397165448614566,49,1.079750083412034,0.8217348448196479,1.6496801985422536,1,25,1,11,0,1,1,0
0,-0.3397165448614566,47,-1.1000836428202512,-0.7156680225356468,-0.6782559249526896,0,5,1,0,0,1,1,0
1,-0.3397165448614566,49,3.9075835705856408,-0.6063376694845897,-0.3392875610798844,4,18,0,12,0,1,1,0
1,-0.3397165448614566,57,0.43169140804567885,0.16101790632425916,0.372549020858326,3,10,1,15,0,1,1,0
1,-0.3397165448614566,24,-0.6876826675871162,-0.02763345033992228,-0.23445593459967334,0,1,1,6,1,0,1,0
1,-0.3397165448614566,26,0.5966517981389328,-0.32993230749179164,-0.17911092511122728,5,2,1,6,0,1,1,0
0,3.3683375887344753,38,-0.5196587273921305,-0.719013851361371,-0.6782559249526896,2,2,1,10,1,0,1,0
1,0.40189428185772985,29,1.904552033878304,0.25433332088339294,1.192160011149278,0,2,1,14,0,1,1,0
1,0.40189428185772985,30,-0.369544772407269,-0.5282291722982191,-0.5231090867443318,3,6,1,8,0,1,1,0
1,0.40189428185772985,58,-0.3931105424205912,-0.6901136873574968,-0.6547270649212057,0,21,1,8,0,1,1,0
1,-0.3397165448614566,38,-0.06212930258348353,-0.6930577791391274,-0.6522825106063644,4,1,1,0,1,0,1,0
1,-0.3397165448614566,45,1.4332366336118638,-0.3752754902714582,-0.09255234818473232,0,9,1,6,0,1,1,0
1,-0.3397165448614566,25,-0.5109393924872011,-0.09320374698735744,-0.22172284957915916,0,0,0,0,1,0,1,0
1,-0.3397165448614566,30,0.07820485784584887,2.9977750700534673,3.094774426607657,0,0,0,2,0,1,1,0
0,-0.3397165448614566,80,-1.1000836428202512,-0.7156680225356468,-0.6782559249526896,0,2,1,0,1,0,1,0
0,-0.3397165448614566,25,-0.9527975802369887,-0.7168737316258423,-0.6782559249526896,0,9,0,0,1,0,1,0
0,3.3683375887344753,40,0.6084346831455939,-0.7212307262457477,-0.6782559249526896,1,7,1,15,0,1,1,0
1,-0.3397165448614566,42,0.7851779582455088,-0.5291559859203397,-0.41439351181643785,3,12,1,2,0,1,0,1
1,-0.3397165448614566,49,-0.03962399222076114,-0.2946257197180251,-0.26897295381453473,0,21,1,0,0,1,1,0
1,-0.3397165448614566,44,1.4332366336118638,0.11891176650048685,0.7373349475835393,4,2,1,16,0,1,1,0
0,0.40189428185772985,43,1.150447393452,-0.7217282980338583,-0.6782559249526896,5,9,1,7,0,1,1,0
1,-0.3397165448614566,25,-0.5698538175205061,-0.39086125655908016,-0.44904818402242097,0,16,1,9,1,0,1,0
1,-0.3397165448614566,43,-0.06908120473741364,-0.10269279928422888,-0.0939090771861981,2,9,1,6,0,1,1,0
1,-0.3397165448614566,24,-0.18101861230069305,1.075083594783577,0.9163681732499482,0,0,1,0,1,0,1,0
1,-0.3397165448614566,39,-0.21636726732067615,-0.5528716536916549,-0.5303816308807568,3,1,1,9,0,1,1,0
1,-0.3397165448614566,25,-0.6876826675871162,-0.4975237367727793,-0.5363188603329286,1,2,1,7,0,1,1,0
1,-0.3397165448614566,43,-0.21636726732067615,-0.4812198349899069,-0.4681218136920561,1,0,1,5,0,1,1,0
1,-0.3397165448614566,46,0.49060583307898387,-0.6308288012112874,-0.5666160856697172,1,18,1,27,0,1,1,0
1,-0.3397165448614566,34,-0.5875281450304974,-0.15314173870090783,-0.28692834544015083,0,3,1,13,0,1,1,0
1,0.40189428185772985,38,-0.4991565074805402,0.18811567894451517,-0.013039961661526024,0,11,1,8,0,1,1,0
1,0.40189428185772985,37,1.2506019160086188,0.9661426406032368,2.0094579618344883,1,5,1,19,0,1,1,0
1,-0.3397165448614566,19,-0.2281501523273371,-0.7198596824673296,-0.6782559249526896,0,1,1,0,1,0,1,0
0,-0.3397165448614566,27,0.13711928287915387,-0.7205913356210208,-0.6782559249526896,0,1,1,2,1,0,1,0
1,-0.3397165448614566,39,-0.6582254550704637,-0.18425967750039338,-0.327969251061088,0,20,1,7,0,1,1,0
1,-0.3397165448614566,45,-0.08439895524607283,2.7979736760421376,2.6106693177727145,5,14,0,9,0,1,1,0
1,-0.3397165448614566,52,0.9619212333454239,-0.5078571020369644,-0.3656918542228993,1,16,0,16,0,1,1,0
0,1.8851159352961027,34,-0.4107848699305827,-0.7193664340511294,-0.6782559249526896,0,4,1,25,1,0,1,0
1,-0.3397165448614566,30,0.22549092042911137,0.28467594342687785,0.4162147937452343,1,1,1,9,0,1,1,0
1,-0.3397165448614566,61,0.22549092042911137,-0.7207320013474616,-0.6782559249526896,0,24,1,5,0,1,1,0
1,-0.3397165448614566,32,0.19603370791245886,-0.6811810713824399,-0.6353081183860164,2,2,1,15,0,1,1,0
1,-0.3397165448614566,38,-0.03962399222076114,-0.46968778374114273,-0.4369109230436586,3,15,1,19,0,1,1,0
1,-0.3397165448614566,37,2.140209734011524,0.9007529592000898,2.616123368358607,3,2,1,8,0,1,1,0
1,1.1435051085769163,33,0.0044439977041508556,1.1308717613604047,1.134948215891518,1,5,1,15,1,0,1,0
0,-0.3397165448614566,30,-0.14566995728070997,-0.720050311729718,-0.6782559249526896,2,1,0,5,1,0,1,0
1,-0.3397165448614566,42,-0.45791640995722677,-0.3919554979806665,-0.43061313369225956,3,8,1,5,0,1,0,1
1,1.1435051085769163,29,-0.7465970926204212,0.03862364843386409,-0.21585591335660398,3,7,0,5,0,1,1,0
1,-0.3397165448614566,52,-0.21636726732067615,-0.3066145840554384,-0.3164034663387539,1,18,1,8,0,1,1,0
1,-0.3397165448614566,29,-0.21636726732067615,0.3940427993252034,0.2933299811462475,1,4,0,11,0,1,1,0
1,-0.3397165448614566,45,0.6084346831455939,-0.6727968315629234,-0.6156141702159004,3,1,1,18,0,1,1,0
1,-0.3397165448614566,30,-0.15745284228737114,1.192230304630229,1.0423972969807107,2,3,1,15,0,1,1,0
1,-0.3397165448614566,30,-0.2281501523273371,-0.26261820864059743,-0.2811530800960731,3,3,1,9,1,0,1,0
1,-0.3397165448614566,22,-0.33419611738728616,1.9481884466270611,1.488654433560436,1,0,1,7,0,1,1,0
0,-0.3397165448614566,37,-0.9033683776340456,-0.7172046953460566,-0.6782559249526896,2,4,1,0,1,0,1,0
1,-0.3397165448614566,22,-0.04522086259892505,-0.5387904166089348,-0.5019422809038946,2,1,1,5,1,0,1,0
1,-0.3397165448614566,29,-0.3931105424205912,-0.7194191184206928,-0.6782559249526896,0,2,1,20,1,0,1,0
1,-0.3397165448614566,28,0.31386255797906887,-0.26362678442061716,-0.1587082877137779,1,4,1,17,0,1,1,0
0,3.3683375887344753,27,-0.9233403677203361,-0.7170746829650412,-0.6782559249526896,2,2,1,7,1,0,1,0
1,-0.3397165448614566,31,-0.09853841725406615,-0.2901388234916399,-0.27633705882438314,2,1,1,0,1,0,1,0
1,-0.3397165448614566,32,0.16657649539580638,4.955617943246453,5.3262856198673365,1,2,1,7,0,1,1,0
1,-0.3397165448614566,30,0.07820485784584887,-0.3094374357443494,-0.25819245850558964,5,4,1,9,1,0,1,0
1,-0.3397165448614566,40,0.8264180557688221,-0.6909165389982865,-0.6354547917915804,0,12,1,10,0,1,1,0
1,-0.3397165448614566,39,0.49060583307898387,-0.6549580483521458,-0.5962746583303293,0,2,1,5,0,1,1,0
0,7.076391722330407,43,0.9619212333454239,-0.7215759978160986,-0.6782559249526896,4,12,1,11,0,1,0,1
1,-0.3397165448614566,24,-0.8055115176537262,-0.14388678992452322,-0.3430613577999888,1,2,0,10,0,1,0,1
1,-0.3397165448614566,26,-0.45202496745389614,0.44322036356144,0.1999023219536822,0,1,1,13,0,1,1,0
1,-0.3397165448614566,61,0.9619212333454239,-0.24193913466387545,0.020022424053655657,2,0,0,0,0,1,1,0
1,-0.3397165448614566,44,0.3727769830123739,-0.5118455128490605,-0.43355884903290176,2,10,1,12,0,1,0,1
1,-0.3397165448614566,61,1.1814363810195183,-0.2010539412315433,0.13537519059342337,0,1,1,0,0,1,0,1
1,-0.3397165448614566,40,-0.378617593862398,1.3501747487751505,0.9586742836672795,2,3,1,14,1,0,1,0
1,-0.3397165448614566,20,-0.9233403677203361,5.11548036936635,2.366231853780775,0,0,0,0,1,0,1,0
1,-0.3397165448614566,45,0.3727769830123739,-0.3631491600092159,-0.26159051462899086,2,2,0,16,0,1,1,0
1,-0.3397165448614566,26,-0.7465970926204212,-0.7180794407160359,-0.6782559249526896,2,2,1,18,1,0,1,0
0,-0.3397165448614566,33,-0.48148217997054865,-0.7191433024847338,-0.6782559249526896,3,3,1,0,1,0,1,0
1,-0.3397165448614566,30,-0.5109393924872011,-0.07867434777979074,-0.21120196619806214,1,2,1,23,0,1,1,0
1,-0.3397165448614566,23,-0.8055115176537262,0.33290264014163873,-0.0662549066176706,0,0,1,0,1,0,1,0
1,-0.3397165448614566,34,-0.21636726732067615,0.6091637842378586,0.4802531359814514,6,1,0,16,1,0,1,0
1,-0.3397165448614566,38,-0.45202496745389614,0.11353012851778903,-0.04807070447937485,0,4,1,9,0,1,1,0
1,0.40189428185772985,35,-0.5698538175205061,-0.4751862097351879,-0.5073600298219103,1,3,1,13,1,0,0,1
1,-0.3397165448614566,36,0.3727769830123739,0.2469152249214355,0.44551280650661906,0,1,1,11,0,1,1,0
1,-0.3397165448614566,42,1.668894333745084,-0.6592768099320229,-0.5645840356406838,2,11,1,14,0,1,1,0
1,-0.3397165448614566,22,-0.6876826675871162,0.08420568221415457,-0.16380188840549742,0,0,1,3,1,0,1,0
0,0.40189428185772985,28,-0.8055115176537262,-0.7177780137072362,-0.6782559249526896,3,0,1,2,1,0,1,0
1,0.40189428185772985,44,1.4332366336118638,-0.3405389166126966,-0.03419760041411541,2,12,1,16,0,1,1,0
1,-0.3397165448614566,30,-0.9233403677203361,-0.514169773624125,-0.5700262423490774,0,0,1,10,1,0,1,0
1,-0.3397165448614566,27,-0.06083318523275091,-0.46216271122678576,-0.43183847999069164,0,1,1,5,1,0,1,0
1,-0.3397165448614566,24,-0.7465970926204212,0.15869227405493327,-0.14190794915697733,0,2,1,14,0,1,1,0
1,-0.3397165448614566,23,-0.3662455646054041,-0.6987475180327006,-0.6614495984541069,0,0,1,9,1,0,1,0
1,0.40189428185772985,55,0.19603370791245886,-0.17339459446096878,-0.08990599326484605,1,25,1,4,0,1,1,0
1,-0.3397165448614566,35,0.85292954703381,-0.2709638567215855,-0.0493478631583224,2,4,1,18,0,1,1,0
1,-0.3397165448614566,46,-0.18691005480402365,-0.6872696197073553,-0.6484628894475268,0,8,0,4,0,1,1,0
1,-0.3397165448614566,39,-0.5698538175205061,1.3045915544997158,0.730441297522037,1,8,1,7,1,0,1,0
1,-0.3397165448614566,34,0.9619212333454239,3.7685421850881005,5.8280150051148345,3,3,1,7,0,1,1,0
1,-0.3397165448614566,19,-0.45202496745389614,0.6648591112031365,0.3677271326504135,0,7,1,2,1,0,1,0
1,-0.3397165448614566,27,0.3727769830123739,-0.5663861471456859,-0.49766429435216436,3,3,1,13,0,1,0,1
1,-0.3397165448614566,46,2.0223808839449138,-0.6488014739118583,-0.5308521958341572,0,4,1,2,0,1,0,1
1,-0.3397165448614566,47,-0.8408601726737093,-0.5468252629903478,-0.5810847937666201,0,0,0,13,1,0,1,0
1,-0.3397165448614566,25,-0.5403966050038537,0.22613297237642277,-0.005168733351940468,0,4,1,6,1,0,1,0
1,-0.3397165448614566,51,0.6850234356888907,-0.5959597834066851,-0.5119496606921125,4,10,0,5,0,1,1,0
1,-0.3397165448614566,41,2.0371094902032403,0.5086881146379347,1.7587318755789971,2,1,1,0,1,0,1,0
1,0.40189428185772985,36,0.28440534546241636,-0.6004734765209494,-0.5425280222790155,1,3,1,8,1,0,1,0
1,-0.3397165448614566,32,-0.36365332990393867,3.2509508007413253,2.486091527390007,2,2,1,9,0,1,1,0
0,1.8851159352961027,41,0.07820485784584887,-0.7204908588964253,-0.6782559249526896,2,3,1,19,0,1,1,0
0,1.8851159352961027,32,-0.21636726732067615,-0.7198880048788258,-0.6782559249526896,3,2,1,7,0,1,1,0
1,-0.3397165448614566,21,-0.6287682425538111,0.06629006367486344,-0.15232469442012397,2,2,1,10,0,1,1,0
1,-0.3397165448614566,29,-0.9233403677203361,0.1554008988263707,-0.22124909447918784,0,4,1,3,1,0,1,0
1,-0.3397165448614566,21,-0.6876826675871162,2.601910131391279,1.4411135492985299,0,11,1,6,1,0,1,0
1,-0.3397165448614566,34,0.8440923832788139,-0.021630419957191484,0.2983810465503536,3,1,1,0,0,1,1,0
1,-0.3397165448614566,27,-0.7819457476404043,-0.5350207063817729,-0.5680583619349782,2,3,1,4,0,1,1,0
1,0.40189428185772985,36,-0.9940376777603022,0.7333367646859037,0.030625811225382285,0,3,1,12,0,1,1,0
1,-0.3397165448614566,24,-0.3453309437185808,-0.1696576945965251,-0.2322466664283674,0,0,1,0,1,0,1,0
1,-0.3397165448614566,63,1.5510654836784739,-0.7047664049990859,-0.6476989666824933,0,4,1,14,1,0,1,0
1,-0.3397165448614566,25,0.07820485784584887,-0.1492197926107158,-0.0966896382721754,0,2,0,2,1,0,1,0
0,2.626726762015289,42,-0.9233403677203361,-0.7170746829650412,-0.6782559249526896,2,4,1,10,1,0,1,0
1,-0.3397165448614566,35,0.31386255797906887,-0.14427428980318563,-0.023887926737030406,2,3,1,7,0,1,1,0
1,-0.3397165448614566,20,-0.8055115176537262,0.33325078868495095,-0.06574778331793354,0,1,1,1,1,0,1,0
1,1.1435051085769163,41,2.210612471926324,0.28866256074647917,1.4101746278123994,3,8,1,6,0,1,1,0
0,1.1435051085769163,24,-0.8938831552036837,-0.7172647720696896,-0.6782559249526896,0,1,0,3,1,0,1,0
1,-0.3397165448614566,32,-1.0411692177869463,2.0567021275951545,0.610135370076377,0,0,1,3,1,0,1,0
1,-0.3397165448614566,34,0.8735495957954664,-0.20720794148260135,0.04786286984724933,2,9,1,12,0,1,1,0
1,-0.3397165448614566,37,-0.3194675111289599,-0.03471225972148808,-0.11447378869679564,0,20,1,2,0,1,1,0
0,0.40189428185772985,27,-0.3931105424205912,-0.7194191184206928,-0.6782559249526896,1,14,0,6,1,0,1,0
0,-0.3397165448614566,56,-1.1295408553369037,-0.7153769893433592,-0.6782559249526896,0,20,1,4,0,1,1,0
1,-0.3397165448614566,26,-0.9233403677203361,-0.6543610580000131,-0.6446432682886891,0,4,1,9,0,1,1,0
0,-0.3397165448614566,33,0.19603370791245886,-0.7206863801733451,-0.6782559249526896,2,6,1,0,0,1,1,0
1,-0.3397165448614566,19,-0.8644259426870312,2.2611296772501928,0.964571654621489,0,16,0,1,1,0,1,0
1,-0.3397165448614566,35,-0.440242082447235,1.5483852094431012,1.0462445404086513,1,0,0,9,0,1,1,0
1,-0.3397165448614566,25,0.22549092042911137,0.6270881592405119,0.7887377426139422,0,0,1,11,0,1,1,0
1,-0.3397165448614566,45,0.6673491081788989,-0.3034789261753391,-0.131542906269292,2,11,1,9,0,1,1,0
0,2.626726762015289,38,0.19603370791245886,-0.7206863801733451,-0.6782559249526896,2,2,1,11,1,0,1,0
1,0.40189428185772985,42,0.2761573259577536,0.3723805749620792,0.5400104481927728,3,1,1,14,0,1,1,0
0,-0.3397165448614566,25,-1.0470606602902768,-0.7161457561867621,-0.6782559249526896,0,7,1,9,1,0,1,0
0,1.1435051085769163,25,-0.7642714201304127,-0.7179920712565984,-0.6782559249526896,0,1,0,7,1,0,1,0
1,-0.3397165448614566,31,1.0208356583787288,1.0658101835844411,1.9657522204445637,3,1,1,9,0,1,1,0
0,1.8851159352961027,40,0.3803180294166369,-0.7209530957173811,-0.6782559249526896,1,1,1,17,1,0,1,0
1,-0.3397165448614566,67,0.6492034652686409,-0.701446312790678,-0.6522825106063644,1,3,1,1,1,0,1,0
1,-0.3397165448614566,33,0.07820485784584887,-0.12219987866469144,-0.0686874850489475,0,2,1,1,1,0,1,0
1,-0.3397165448614566,45,0.9619212333454239,-0.7080193045386346,-0.6580119405112035,0,12,1,14,0,1,1,0
1,0.40189428185772985,28,-0.5109393924872011,-0.6903481284765721,-0.6568660545302356,1,2,1,6,1,0,1,0
1,-0.3397165448614566,30,-1.1000836428202512,-0.05480465065294962,-0.38899763500502593,1,2,0,5,1,0,1,0
1,0.40189428185772985,47,0.2799867635849183,-0.6546443876145331,-0.6040025133859761,2,19,1,16,0,1,1,0
1,0.40189428185772985,42,0.13711928287915387,-0.3225151610258614,-0.2604292279404388,2,5,1,22,0,1,1,0
1,-0.3397165448614566,44,-0.24582447983732864,1.394752532257323,1.1321826888296112,0,15,1,13,1,0,1,0
1,-0.3397165448614566,37,-0.578690981275502,1.0445910573673505,0.541715526532453,0,14,1,13,0,1,0,1
1,-0.3397165448614566,28,-0.7112484376004381,-0.47442566341738845,-0.5223543053993001,0,4,0,3,1,0,1,0
1,-0.3397165448614566,31,-0.8013875079013948,0.2301663260004749,-0.12444464680702809,1,0,1,0,1,0,1,0
1,-0.3397165448614566,22,-1.064734987800268,0.3152452845217501,-0.2086351816006943,0,0,0,7,0,1,1,0
0,2.626726762015289,57,-0.8055115176537262,-0.7177780137072362,-0.6782559249526896,0,3,0,44,0,1,0,1
1,-0.3397165448614566,23,-0.27528169235398114,-0.7197424882826825,-0.6782559249526896,1,1,1,0,1,0,1,0
1,-0.3397165448614566,24,0.19603370791245886,0.02615360060976981,0.12577724961683717,1,0,1,5,0,1,1,0
1,-0.3397165448614566,37,0.2785139029590858,-0.5992228847535483,-0.53996736129633,3,0,1,0,1,0,1,0
0,0.40189428185772985,63,-0.7245041832329318,-0.7181852050785075,-0.6782559249526896,0,20,1,7,0,1,1,0
0,-0.3397165448614566,23,-0.5698538175205061,-0.718833009293031,-0.6782559249526896,0,0,1,0,1,0,1,0
1,-0.3397165448614566,24,-0.5698538175205061,1.188801568976396,0.6514789362696953,0,1,1,0,1,0,1,0
1,-0.3397165448614566,41,-0.8055115176537262,-0.6660832300032922,-0.6476989666824933,0,0,0,4,0,1,1,0
0,-0.3397165448614566,28,-1.0718047188042648,-0.71592972685065,-0.6782559249526896,3,0,0,1,1,0,1,0
0,0.40189428185772985,52,-0.8055115176537262,-0.7177780137072362,-0.6782559249526896,3,4,1,7,0,1,1,0
1,-0.3397165448614566,28,-0.15745284228737114,1.6484990155570967,1.4520744528963185,0,1,1,5,0,1,1,0
1,-0.3397165448614566,28,-0.5109393924872011,-0.5934995337006116,-0.5855155406702451,0,2,1,16,0,1,1,0
1,-0.3397165448614566,39,1.0208356583787288,-0.20162870282668424,0.09261659271992766,3,5,0,22,0,1,1,0
1,-0.3397165448614566,32,-0.8055115176537262,0.04658738811279346,-0.23333424973062358,1,2,1,2,0,1,1,0
1,-0.3397165448614566,33,0.13711928287915387,-0.4499029240229404,-0.3929517300089198,3,1,1,9,1,0,1,0
1,-0.3397165448614566,25,0.018347802012011083,-0.7203827207938858,-0.6782559249526896,2,2,0,4,0,1,1,0
1,-0.3397165448614566,42,0.49060583307898387,-0.4601882869879708,-0.3581167961874987,4,3,1,14,0,1,1,0
0,1.8851159352961027,35,-0.9822547927536411,-0.7166609601160983,-0.6782559249526896,3,11,0,25,0,1,1,0
0,-0.3397165448614566,33,-0.8414493169240422,-0.7175788759054484,-0.6782559249526896,1,8,1,5,1,0,1,0
1,-0.3397165448614566,33,-0.27528169235398114,1.3342759652972223,1.0500884836849669,2,12,1,8,0,1,1,0
1,-0.3397165448614566,48,-0.9822547927536411,-0.5952682338001967,-0.6172611658869771,0,9,1,18,0,1,1,0
0,-0.3397165448614566,26,0.9030068083121189,-0.7215243241323053,-0.6782559249526896,2,0,1,0,1,0,1,0
1,-0.3397165448614566,40,-0.6744858363796559,3.4756374306303823,2.0244978528410082,2,0,1,14,0,1,1,0
1,-0.3397165448614566,32,1.6137504319139104,0.40480691928706736,1.318412078456498,1,5,1,1,0,1,1,0
0,0.40189428185772985,20,-0.4372963611955699,-0.7192851498062307,-0.6782559249526896,0,1,1,2,1,0,0,1
0,1.1435051085769163,21,-1.064734987800268,-0.7159926362374309,-0.6782559249526896,0,0,1,12,0,1,1,0
1,-0.3397165448614566,27,-0.4213894664365774,0.04426449883199169,-0.08835382195046626,3,2,1,3,0,1,1,0
1,-0.3397165448614566,43,-0.33419611738728616,-0.23222378581384992,-0.2799521915880189,0,12,1,1,0,1,1,0
1,-0.3397165448614566,24,-1.0411692177869463,3.2376578563603107,1.1574196816744458,0,4,0,1,0,1,1,0
1,-0.3397165448614566,29,0.9619212333454239,0.9847548727278281,1.796524845307128,4,0,1,0,0,1,1,0
1,0.40189428185772985,27,-0.7819457476404043,1.5399072649156544,0.6594759370245519,0,2,1,10,1,0,1,0
1,-0.3397165448614566,47,0.9854870033587458,-0.18112433611896994,0.11438549289020458,3,3,1,9,1,0,1,0
0,-0.3397165448614566,19,-0.8526430576803702,-0.7175142648107875,-0.6782559249526896,0,0,0,4,1,0,1,0
0,-0.3397165448614566,42,0.019290432812543862,-0.7203844731415537,-0.6782559249526896,3,0,1,9,0,1,1,0
1,-0.3397165448614566,42,-0.09853841725406615,0.4156501639178662,0.37690632105411503,0,5,1,9,0,1,1,0
1,-0.3397165448614566,44,-0.15745284228737114,0.5959162046670335,0.5063639356399332,0,6,1,5,0,1,1,0
1,-0.3397165448614566,35,-0.8745003093677263,0.7154071147053215,0.10680431124012163,1,0,1,12,1,0,1,0
1,-0.3397165448614566,21,-0.5698538175205061,0.14013996567961498,-0.07748458923115505,0,8,0,1,1,0,1,0
1,-0.3397165448614566,25,-0.21636726732067615,-0.0711079194384706,-0.11084985552882608,0,3,1,16,0,1,1,0
0,-0.3397165448614566,40,-0.8997745977070141,-0.7172275813652993,-0.6782559249526896,2,1,1,0,1,0,0,1
1,-0.3397165448614566,35,-0.5109393924872011,0.1109083589875305,-0.07392482567811973,1,3,0,11,0,1,1,0
1,-0.3397165448614566,31,1.0279053893827257,-0.4102839362926791,-0.2148167322781839,2,1,1,19,0,1,1,0
1,-0.3397165448614566,51,-0.5109393924872011,-0.5194641634718775,-0.5319064109366477,0,11,0,3,0,1,1,0
1,-0.3397165448614566,34,1.197578933478644,0.02894976091036037,0.49957112354475597,3,2,1,4,0,1,1,0
0,1.1435051085769163,30,-0.5109393924872011,-0.719044008410191,-0.6782559249526896,0,1,1,18,1,0,1,0
1,-0.3397165448614566,33,-0.7465970926204212,0.6562229173378203,0.16132391613875696,0,0,0,0,1,0,1,0
1,0.40189428185772985,32,1.5510654836784739,0.22336065497607138,0.9682967924392976,0,0,0,17,1,0,1,0
1,-0.3397165448614566,26,-1.064734987800268,-0.07805168938505466,-0.38634222300234616,2,1,1,13,1,0,1,0
1,-0.3397165448614566,31,0.41401708053568753,0.0023354927670740607,0.17626956948220224,0,1,1,14,1,0,1,0
1,0.40189428185772985,20,-0.3931105424205912,0.5240256404642202,0.29782185419164137,0,12,1,22,1,0,1,0
1,-0.3397165448614566,23,-0.7819457476404043,0.5424300384584102,0.0700992914977611,0,0,1,12,0,1,1,0
1,-0.3397165448614566,60,-0.33419611738728616,-0.262830051754225,-0.3047733653280801,3,19,1,7,0,1,1,0
1,-0.3397165448614566,24,1.668894333745084,1.0758790614552662,2.553194610435481,0,1,1,7,1,0,1,0
1,-0.3397165448614566,30,-0.6935741100904468,4.418402586008309,2.583705612260879,0,0,1,0,1,0,1,0
1,-0.3397165448614566,29,-0.09853841725406615,-0.15786221094998798,-0.1543476873663638,0,3,0,6,1,0,1,0
1,-0.3397165448614566,48,-0.6287682425538111,1.665457014603162,0.9136088798077778,0,6,0,2,0,1,1,0
1,-0.3397165448614566,25,-0.9469061377336581,0.7270500459901528,0.06119181557786674,0,2,1,12,1,0,1,0
0,-0.3397165448614566,69,-0.9233403677203361,-0.7170746829650412,-0.6782559249526896,0,44,0,5,0,1,1,0
1,-0.3397165448614566,53,0.34921121299905195,-0.698532341133022,-0.6522825106063644,1,15,0,5,0,1,1,0
1,-0.3397165448614566,54,-0.5109393924872011,-0.6278712898858054,-0.61132089296164,1,8,0,13,0,1,1,0
1,-0.3397165448614566,32,-0.6405511275604723,-0.013466653115194408,-0.20896226329510173,0,4,0,15,0,1,1,0
1,-0.3397165448614566,33,-0.5109393924872011,0.09369927099204613,-0.08730254031608718,1,2,1,6,0,1,1,0
1,-0.3397165448614566,23,-0.45202496745389614,7.974866555413503,5.871727346808009,0,0,1,0,1,0,1,0
1,-0.3397165448614566,24,-0.6876826675871162,0.9116478986145936,0.36406323097942794,0,3,1,6,0,1,1,0
1,2.626726762015289,40,-0.5415748935045197,1.481711598412043,0.8854538195592497,1,3,1,12,0,1,1,0
0,1.1435051085769163,48,2.0223808839449138,-0.7222462301817792,-0.6782559249526896,1,4,0,20,0,1,0,1
0,-0.3397165448614566,35,0.6673491081788989,-0.7212946653082203,-0.6782559249526896,6,0,0,0,0,1,1,0
1,-0.3397165448614566,49,0.938355463332102,0.38871929159928287,0.9204504608103049,4,14,1,7,0,1,1,0
1,-0.3397165448614566,34,0.9619212333454239,-0.5755709387156163,-0.4652830966007727,4,0,1,0,0,1,1,0
1,-0.3397165448614566,34,-0.7465970926204212,-0.10118837557888553,-0.29936808364953726,2,4,1,4,1,0,1,0
1,-0.3397165448614566,47,4.143300185143894,1.7123800532725562,6.661086947201412,2,0,0,0,0,1,1,0
0,-0.3397165448614566,19,-1.064734987800268,-0.7159926362374309,-0.6782559249526896,0,3,0,3,0,1,1,0
0,6.33478089561122,30,-0.6287682425538111,-0.7186036627476394,-0.6782559249526896,3,1,1,9,1,0,0,1
0,-0.3397165448614566,40,0.9545569302162608,-0.7215696520176488,-0.6782559249526896,2,2,1,16,0,1,1,0
